#label	#1ID	#2ID	#english_sentence	#french_sentence
0	688	689	On the 26th of that month , the Council of People 's Commissars issued requirements that the aircraft should have a maximum speed of 770 km / h ( 480 mph ) at sea level and a speed of 850 km / h ( 530 mph ) at an altitude of 5,000 meters ( 16,400 ft ) .	Le 26 du mois le Conseil des Commissaires du Peuple a demandé que l' avion atteigne la vitesse de 770 km / h au niveau de la mer et 850 km / h à 5 500 m d' altitude .
0	689	690	An alternative sourcing of the book 's content by Muhammad Baqir al-Mahmudi represents all of Ali 's extant speeches , sermons , decrees , epistles , prayers , and sayings that are found in Nahj al-Balagha .	Une autre source des ouvrages de Muhammad Baqir al-Mahmoudi représente tous les discours existants d' Ali , des sermons , des décrets , des épîtres , des prières , et les paroles que l' on trouve dans Nahj al-Balagha .
0	690	691	In 1939 , the Marconi Research Laboratories at Great Baddow were founded and in 1941 there was a buyout of Marconi-Ekco Instruments to form Marconi Instruments .	En 1939 , les laboratoires Marconi de Great Baddow furent fondés et absorbèrent Ekco Instruments en 1941 pour devenir Marconi Instruments .
0	691	692	Dal cucchiaio alla città ( " From the spoon to the town " ) is the slogan created by Ernesto Rogers in 1952 in the Charta of Athens .	Dal cucchiaio alla città ( De la cuillère à la ville ) est le slogan de Max Bill repris par Ernesto Rogers en 1952 dans la Charte d' Athènes .
0	692	693	Chapter one of Art Spiegelman 's graphic novel Maus is called " The Sheik , " and contains a number of references to Valentino and his most famous film .	Le premier chapitre de Maus , le roman graphique d' Art Spiegelman s' appelle Le Cheik et contient de nombreuses allusions à Valentino et son célèbre film .
0	693	694	Gradually becoming more and more interested , from the early 1950s on he began to seriously investigate Mahler 's works and his life .	Il fut peu à peu de plus intéressé par Mahler et se mit à étudier sérieusement sa vie et son œuvre , , .
0	694	695	The mineral was named moissanite in his honor .	Ce minéral fut nommé moissanite en l' honneur de Moissan .
0	695	696	In 1897 the MNSWS changed its name to the North of England Society for Women 's Suffrage ( NESWS ) and became part of the National Union of Women 's Suffrage Societies .	En 1897 , le MNSWS devient la North of England Society for Women' s Suffrage ( NESWS ) et intègre l' Union nationale des sociétés de suffrage féminin .
0	696	697	The French overseas departments of French Guiana , Guadeloupe , Martinique , Mayotte and Réunion , and the overseas collectivity of Saint Martin are part of the European Union but do not form part of the Schengen Area .	Les départements d' outre-mer français de la Guyane , de la Guadeloupe , de la Martinique , et de La Réunion , et la collectivité de Saint-Martin ne sont pas dans l' espace Schengen mais font partie de l' Union européenne .
0	697	698	The observe and reverse designs of the new coins remained identical to the existing circulating coins of the same denominations .	L' avers et le revers des nouvelles pièces de monnaie sont restés identiques à ceux des pièces existantes en circulation de même valeur .
0	698	699	Te slăvim , Românie ( " We glorify thee , Romania " ) was the national anthem of the Romanian People 's Republic , and later Socialist Republic of Romania between 1953 and 1977 .	Te slăvim , Românie ( en français : " Nous te glorifions , Roumanie " ) est le nom de l' hymne national de la République populaire roumaine et de la République socialiste de Roumanie entre 1953 et 1977 .
0	699	700	Alice and her sister were included in the influential anthology The Female Poets of America prepared by Rufus Griswold .	Alice et Phoebe Cary sont incluses dans l' anthologie The Female Poets of America préparée par Rufus Griswold .
0	700	701	One copy is held by the Anglican Church in Kells , on the site of the original monastery .	Un exemplaire est détenu par l' église anglicane de Kells , sur le site de l' ancien monastère .
0	701	702	For many years , Shalit was to be a pillar of Wilno cultural life .	Pendant de longues années , Moshe Shalit sera un pilier de la vie culturelle wilnoise .
0	702	703	The southern transept is characterised by Gothic columns integrated within the Romanesque decoration .	Le transept sud présente des colonnes gothiques intégrées dans la décoration romane .
0	703	704	He also translated an Histoire de Davila which was published only after his death .	Il traduit également une Histoire de Davila qui ne sera publiée qu' après sa mort .
0	704	705	The name means " Eye of the Sun " in Arabic , referring to the fact that Ain Shams is built on top of the ancient city of Heliopolis , once the spiritual centre of ancient Egyptian sun-worship .	Ain Shams ( litt . " Yeux du soleil " ) , construit au sommet de l' ancienne ville d' Héliopolis , était autrefois le centre spirituel de l' ancien culte du soleil égyptien .
0	705	706	2017 A female-only survey found that 5 % of German women identify as gay or bisexual .	Une enquête portant uniquement sur les femmes a révélé que 5 % des femmes allemandes s' identifiaient comme homo - ou bisexuelles .
0	706	707	Fujiwara no Hirotsugu , the oldest son of Umakai and nephew of Empress Kōmyō , was the leader of the Shikike branch of the Fujiwara family .	Fujiwara no Hirotsugu , fils aîné de Umakai et neveu de l' impératrice Kōmyō , est le chef de la branche Shikike de la famille Fujiwara , .
0	707	708	The Red Sox entered the postseason as the top seed in the American League , and defeated the Yankees in four games in the Division Series .	Les Red Sox sont entrés dans les séries éliminatoires en tant que têtes de série de la Ligue américaine et ont vaincu les Yankees en quatre parties dans les Séries de divisions .
0	708	709	She planned on shopping for a label over the next few months and hoped to release the album in the winter .	Elle avait prévu de trouver un label dans les mois à venir et espérait sortir l' album dans l' hiver .
0	709	710	Nanteuil entered the École des Beaux-Arts in 1827 , where he studied under Eustache-Hyacinthe Langlois , and then worked in the studio of Dominique Ingres .	Il entre à l' École des beaux-arts de Paris en 1827 , où il a pour maître Eustache-Hyacinthe Langlois , avant de rejoindre l' atelier de Dominique Ingres .
0	710	711	He was also one of the founders of the Island Yacht Club .	Il est également le fondateur du Yacht Club de France .
0	711	712	It can be shown that no two-parameter coordinate system can avoid such degeneracy .	On peut montrer qu' aucun système de coordonnées à deux paramètres ne peut éviter cette dégénérescence ( c' est le théorème de la boule chevelue ) .
0	712	713	He took up fencing in 2001 with coach Olga Abrosikova and joined in 2008 the junior Russian national team , with whom he became junior World champion in 2012 and U23 European champion in 2014 .	Il débute l' escrime en 2011 avec le maître Olga Abrosikova et intègre l' équipe russe junior avec laquelle il devient champion du monde junior en 2012 et champion d' Europe des moins de 23 ans en 2014 .
0	713	714	It is actually quite hardy and can sometimes grow continuously given only water , but the flavor will be at risk if not given any fertilizer , chemical or organic .	Il est en fait assez robuste et peut pousser continuellement avec un simple apport d' eau , mais la saveur sera moindre faute d' enrichissement du sol , chimique ou biologique .
0	714	715	Warren heard of the heavy fighting at Morton 's Ford about midday and immediately started riding to the front .	Warren entend le combat difficile à Morton' s Ford à la mi-journée et part immédiatement à cheval vers le front .
